product_id,name,category,price,rating
11455,Trial Pro,Books,11.29,3.0
11456,Record Pro,Beauty,231.81,3.4
11457,Close Plus,Books,485.92,4.0
11458,Tough Lite,Sports,142.29,4.4
11459,Office Pro,Books,127.38,2.8
11460,American Plus,Home,107.59,3.6
11461,After Max,Electronics,387.0,4.7
11462,Growth Lite,Sports,401.49,2.7
11463,Early Plus,Beauty,160.66,4.7
11464,Anyone Max,Beauty,191.68,3.9
11465,Project Max,Clothing,359.42,1.9
11466,Second Lite,Clothing,247.07,1.2
11467,Girl Pro,Beauty,335.05,1.2
11468,Create Plus,Home,383.57,3.7
11469,Herself Pro,Books,36.13,1.9
11470,Side Max,Electronics,446.93,2.6
11471,Officer Max,Clothing,474.92,4.1
11472,Product Plus,Home,406.28,3.2
11473,Relate Plus,Electronics,466.64,4.2
11474,Certain Pro,Beauty,56.12,4.2
11475,West Max,Sports,137.67,4.5
11476,Approach Plus,Sports,123.96,2.0
11477,Participant Max,Home,128.44,1.2
11478,Mrs Max,Electronics,265.14,2.1
11479,Certainly Lite,Electronics,98.28,4.4
11480,Late Plus,Sports,64.06,2.7
11481,Attention Max,Home,66.55,1.4
11482,Thousand Lite,Home,193.97,4.6
11483,Yourself Pro,Home,106.46,2.8
11484,Usually Plus,Toys,376.31,3.9
11485,Whatever Lite,Electronics,143.88,4.9
11486,Very Lite,Toys,467.51,4.5
11487,Begin Plus,Clothing,36.78,1.4
11488,Public Plus,Beauty,269.23,3.4
11489,Must Plus,Home,119.54,3.5
11490,Nor Pro,Electronics,274.99,3.6
11491,Despite Lite,Clothing,276.67,1.2
11492,Hold Lite,Beauty,335.61,2.9
11493,Up Pro,Home,189.89,2.7
11494,Wind Pro,Sports,397.14,2.1
11495,Street Pro,Beauty,343.47,1.2
11496,Mrs Max,Books,145.74,2.6
11497,Catch Max,Beauty,265.79,1.7
11498,Military Pro,Home,106.59,3.8
11499,Dark Pro,Toys,274.83,1.9
11500,Place Plus,Toys,104.8,2.0
11501,Present Max,Sports,51.38,1.3
11502,Network Plus,Clothing,382.74,3.4
11503,At Max,Beauty,373.49,1.0
11504,Arrive Lite,Electronics,326.72,1.0
11505,I Max,Books,286.0,3.6
11506,Interview Plus,Books,247.59,2.0
11507,Network Max,Sports,241.25,3.2
11508,Spend Plus,Beauty,405.9,1.8
11509,Wide Max,Sports,240.16,1.5
11510,Very Max,Sports,246.25,3.8
11511,Foot Pro,Beauty,42.22,2.4
11512,Itself Max,Sports,291.92,2.5
11513,Improve Max,Electronics,466.6,1.4
11514,Poor Plus,Home,36.41,1.2
11515,Else Max,Clothing,254.31,1.3
11516,Line Plus,Toys,262.95,2.6
11517,Today Max,Beauty,249.09,3.4
11518,Family Pro,Home,84.13,4.7
11519,During Lite,Beauty,256.86,1.0
11520,Bank Pro,Clothing,295.89,2.7
11521,Fear Pro,Clothing,267.89,3.7
11522,Blue Plus,Beauty,318.68,3.4
11523,Magazine Lite,Sports,285.83,4.8
11524,Now Pro,Toys,280.3,1.6
11525,Adult Max,Toys,226.78,4.8
11526,Wide Pro,Books,215.72,2.4
11527,According Lite,Clothing,414.63,2.7
11528,Cell Max,Clothing,473.48,4.1
11529,Everybody Pro,Home,87.86,2.2
11530,Near Plus,Electronics,430.61,1.3
11531,Federal Plus,Toys,445.25,4.3
11532,Fish Max,Clothing,496.73,4.3
11533,Five Plus,Home,278.51,1.3
11534,In Lite,Home,248.15,5.0
11535,After Lite,Sports,491.89,4.4
11536,Current Pro,Books,150.95,1.4
11537,Stand Max,Electronics,493.67,1.8
11538,Dinner Plus,Clothing,146.06,2.8
11539,Others Lite,Home,96.98,4.3
11540,Everybody Plus,Sports,39.76,4.7
11541,Plant Max,Toys,228.79,4.9
11542,Radio Pro,Sports,210.93,4.0
11543,Language Lite,Sports,37.8,2.0
11544,Them Pro,Home,183.07,2.9
11545,Success Pro,Sports,209.38,3.2
11546,Although Max,Home,205.31,3.8
11547,Politics Max,Home,371.96,4.3
11548,Call Plus,Toys,47.38,4.4
11549,Able Lite,Books,114.61,2.9
11550,Skill Plus,Sports,250.5,3.1
11551,Spring Max,Sports,306.65,4.9
11552,Very Max,Home,41.49,4.9
11553,Wonder Max,Home,149.36,3.2
11554,Rise Max,Clothing,380.5,4.5
11555,Remember Plus,Electronics,144.61,2.1
11556,Each Lite,Electronics,95.3,4.3
11557,Rule Plus,Home,322.01,1.6
11558,Environmental Plus,Toys,260.93,3.5
11559,Young Pro,Home,380.72,3.9
11560,Safe Max,Home,361.78,1.8
11561,Senior Max,Beauty,149.42,1.9
11562,Area Pro,Books,110.87,2.0
11563,Her Max,Home,307.42,4.3
11564,South Pro,Beauty,366.92,2.3
11565,Ahead Pro,Electronics,264.38,4.1
11566,Enjoy Pro,Beauty,413.63,2.9
11567,Reach Pro,Toys,250.53,3.9
11568,Increase Max,Beauty,396.4,3.7
11569,Travel Max,Clothing,313.13,1.1
11570,Common Plus,Toys,186.74,2.2
11571,Treat Lite,Electronics,37.65,4.8
11572,Together Lite,Home,185.4,2.3
11573,Image Lite,Beauty,192.12,3.5
11574,Check Pro,Electronics,344.32,3.7
11575,There Pro,Toys,173.74,1.2
11576,Ago Lite,Books,242.03,3.1
11577,Former Lite,Electronics,30.14,2.6
11578,Hope Pro,Sports,218.64,2.5
11579,Without Pro,Home,439.91,4.2
11580,Clear Pro,Sports,174.72,4.9
11581,Ten Plus,Home,205.91,4.2
11582,General Max,Books,149.48,2.5
11583,Win Plus,Sports,296.99,3.0
11584,Later Lite,Clothing,118.92,3.8
11585,Leg Plus,Toys,311.8,2.8
11586,Our Plus,Books,424.24,2.4
11587,Thus Plus,Toys,13.27,3.2
11588,Traditional Lite,Toys,499.76,2.7
11589,Account Lite,Clothing,121.56,3.1
11590,Five Max,Toys,316.68,3.4
11591,Mr Plus,Beauty,203.13,3.9
11592,Leave Pro,Beauty,235.8,2.3
11593,Civil Pro,Books,58.45,3.6
11594,Little Max,Home,490.66,4.8
11595,Fly Plus,Books,170.15,1.6
11596,Customer Plus,Electronics,454.37,4.5
11597,Professional Plus,Beauty,32.98,1.7
11598,Growth Max,Electronics,302.33,3.8
11599,Them Lite,Clothing,472.16,1.3
11600,Majority Max,Electronics,396.58,2.1
11601,Government Lite,Books,416.54,3.4
11602,Usually Pro,Electronics,240.35,2.4
11603,Environment Plus,Toys,426.71,4.0
11604,Attack Plus,Clothing,469.58,1.2
11605,Still Max,Home,177.49,4.5
11606,Interest Max,Home,350.41,3.6
11607,Raise Lite,Electronics,482.63,1.2
11608,Region Pro,Clothing,202.47,2.8
11609,Next Plus,Home,305.07,4.2
11610,Serve Max,Sports,68.67,4.8
11611,Step Lite,Toys,302.73,2.9
11612,Reveal Plus,Electronics,296.73,2.9
11613,Marriage Lite,Toys,228.52,4.9
11614,Edge Max,Electronics,419.56,2.2
11615,Include Lite,Sports,16.84,1.7
11616,Compare Lite,Books,105.67,4.7
11617,Improve Max,Home,421.03,2.8
11618,Green Lite,Electronics,121.6,2.6
11619,Traditional Plus,Books,384.43,3.1
11620,Real Plus,Beauty,436.45,3.1
11621,Central Plus,Beauty,214.82,3.3
11622,Such Pro,Books,65.49,3.8
11623,Although Lite,Beauty,23.89,3.9
11624,Push Lite,Beauty,31.2,2.1
11625,Campaign Lite,Books,235.9,1.7
11626,Than Pro,Home,73.17,2.2
11627,Exactly Lite,Sports,79.53,3.2
11628,Movement Pro,Electronics,302.78,2.0
11629,Easy Max,Beauty,240.25,4.6
11630,Business Plus,Books,490.17,4.5
11631,Oil Max,Beauty,66.33,2.0
11632,Couple Pro,Clothing,227.17,1.7
11633,Project Pro,Clothing,160.5,3.1
11634,Mother Pro,Sports,452.51,3.2
11635,Reflect Lite,Beauty,249.93,2.8
11636,Data Plus,Books,19.55,1.8
11637,Prepare Max,Toys,402.32,3.5
11638,Around Lite,Home,484.36,2.8
11639,Animal Plus,Sports,386.93,4.1
11640,Cover Plus,Toys,126.19,4.1
11641,Cause Plus,Toys,243.78,3.1
11642,Tonight Max,Home,206.16,2.8
11643,Something Plus,Electronics,204.86,1.9
11644,Recently Max,Toys,283.05,1.8
11645,Plan Pro,Clothing,10.12,1.8
11646,Develop Plus,Clothing,155.01,4.3
11647,Still Plus,Books,18.48,2.0
11648,Present Plus,Books,405.53,2.1
11649,Easy Plus,Home,20.01,2.3
11650,Discover Plus,Books,138.17,4.8
11651,Treatment Max,Toys,132.07,3.3
11652,Work Lite,Books,56.08,1.4
11653,Front Plus,Home,89.34,4.6
11654,Help Pro,Toys,42.75,1.7
11655,Lay Max,Books,459.35,1.7
11656,Present Pro,Electronics,395.98,3.4
11657,Mind Pro,Books,126.82,2.5
11658,Since Pro,Books,318.33,2.6
11659,Investment Plus,Beauty,212.29,1.2
11660,Other Pro,Beauty,88.86,1.9
11661,East Pro,Toys,453.54,1.5
11662,State Lite,Electronics,475.05,4.6
11663,How Pro,Books,320.45,2.3
11664,Occur Lite,Sports,401.75,2.8
11665,Eight Plus,Toys,51.13,4.2
11666,None Plus,Home,408.02,3.9
11667,Skin Max,Toys,124.55,2.0
11668,Newspaper Lite,Home,469.63,3.5
11669,Cover Max,Electronics,51.37,2.1
11670,Than Lite,Home,199.9,2.5
11671,Always Plus,Toys,414.01,3.7
11672,Cause Max,Beauty,421.41,4.7
11673,Allow Lite,Electronics,367.02,2.1
11674,Pass Pro,Clothing,43.52,2.2
11675,Rock Plus,Clothing,335.84,3.6
11676,Like Lite,Toys,74.57,2.0
11677,Building Plus,Books,352.06,4.6
11678,Approach Lite,Home,375.15,1.5
11679,Trouble Pro,Clothing,381.62,3.2
11680,Read Plus,Home,339.33,2.7
11681,Happen Lite,Sports,30.64,4.5
11682,State Max,Sports,492.9,4.6
11683,Produce Pro,Books,341.43,4.3
11684,Scientist Max,Books,438.86,3.6
11685,Letter Max,Books,316.65,4.9
11686,Peace Plus,Clothing,415.55,3.1
11687,Customer Plus,Toys,375.23,1.0
11688,Writer Pro,Toys,380.51,4.1
11689,Huge Lite,Sports,230.04,2.3
11690,Rather Pro,Clothing,370.79,2.0
11691,Public Pro,Home,337.97,3.5
11692,Quality Lite,Electronics,190.28,4.5
11693,Thank Max,Sports,133.92,4.0
11694,Prepare Lite,Toys,138.37,3.8
11695,Rest Pro,Clothing,34.43,3.5
11696,Number Plus,Electronics,52.38,4.8
11697,Mission Lite,Toys,297.98,1.9
11698,In Plus,Clothing,167.46,4.2
11699,Remain Max,Electronics,161.22,2.1
11700,Each Lite,Clothing,483.13,3.4
11701,Situation Lite,Books,446.56,4.0
11702,Federal Pro,Sports,163.61,3.7
11703,Thing Pro,Beauty,494.96,4.1
11704,Significant Max,Electronics,289.62,4.7
11705,Eye Pro,Home,282.3,2.0
11706,Evidence Lite,Sports,98.53,1.1
11707,Sound Pro,Clothing,380.71,3.5
11708,Fight Max,Clothing,374.27,1.6
11709,Evidence Plus,Clothing,17.43,2.3
11710,Phone Lite,Toys,355.95,3.8
11711,For Plus,Toys,78.1,3.0
11712,Unit Plus,Books,195.36,2.4
11713,Really Plus,Beauty,347.26,4.3
11714,Face Max,Beauty,125.26,3.3
11715,Relationship Lite,Clothing,40.46,3.3
11716,Argue Lite,Electronics,485.69,3.0
11717,Alone Lite,Toys,225.24,2.8
11718,Trip Max,Toys,440.94,4.8
11719,Doctor Pro,Sports,424.01,2.4
11720,Stand Max,Sports,435.19,3.0
11721,Glass Plus,Beauty,103.3,3.7
11722,Situation Pro,Beauty,303.24,2.7
11723,Style Lite,Sports,323.5,4.4
11724,Until Lite,Home,379.16,3.5
11725,Teach Pro,Toys,228.19,2.2
11726,Action Plus,Clothing,336.31,3.7
11727,Middle Plus,Sports,236.54,4.6
11728,Rise Max,Home,54.21,3.1
11729,Do Plus,Books,262.6,4.3
11730,Fall Pro,Toys,291.98,4.5
11731,Particularly Max,Electronics,245.39,4.5
11732,Doctor Max,Electronics,129.78,4.2
11733,Sound Pro,Home,490.53,1.8
11734,Identify Pro,Sports,202.46,2.0
11735,Something Lite,Home,497.83,1.8
11736,Everyone Max,Electronics,78.78,3.5
11737,Thus Lite,Toys,448.57,2.1
11738,Open Plus,Clothing,319.55,3.3
11739,There Pro,Beauty,328.1,4.0
11740,Alone Pro,Electronics,38.45,1.2
11741,Allow Max,Toys,201.79,4.6
11742,Prove Pro,Sports,200.42,4.2
11743,Discuss Lite,Clothing,447.14,1.3
11744,Out Plus,Home,332.83,2.1
11745,Join Pro,Electronics,246.91,3.3
11746,Health Lite,Clothing,224.27,2.7
11747,Film Max,Sports,355.09,3.2
11748,Early Pro,Sports,451.04,4.0
11749,Space Max,Electronics,327.45,1.3
11750,Fly Plus,Electronics,319.59,3.1
11751,Analysis Max,Electronics,168.61,5.0
11752,Score Pro,Electronics,420.37,3.0
11753,Offer Pro,Toys,370.48,4.5
11754,Board Lite,Clothing,474.95,3.2
11755,Various Pro,Toys,151.9,3.2
11756,Usually Max,Electronics,201.92,1.6
11757,Top Max,Toys,495.67,2.5
11758,Father Lite,Books,239.73,1.2
11759,Check Pro,Toys,199.76,2.7
11760,Water Max,Home,454.4,3.1
11761,Anyone Max,Electronics,131.54,3.2
11762,Strong Pro,Electronics,232.27,4.2
11763,Visit Pro,Beauty,332.05,2.9
11764,Growth Pro,Sports,56.84,1.4
11765,Practice Pro,Sports,175.7,2.6
11766,Energy Plus,Sports,435.6,2.7
11767,Note Lite,Beauty,316.75,2.8
11768,These Lite,Home,298.32,4.5
11769,Tax Max,Home,316.07,4.5
11770,Eat Lite,Sports,296.59,3.9
11771,Speech Lite,Toys,247.16,3.4
11772,Nearly Pro,Toys,486.55,4.3
11773,This Max,Sports,413.19,2.9
11774,Anything Lite,Beauty,359.53,2.6
11775,Author Max,Clothing,386.6,3.2
11776,Look Lite,Books,420.51,1.8
11777,Tonight Max,Electronics,135.55,4.3
11778,Else Max,Electronics,394.83,4.4
11779,Watch Pro,Electronics,81.19,4.8
11780,Shake Plus,Books,172.09,2.8
11781,Approach Max,Toys,355.91,3.5
11782,Structure Lite,Toys,357.15,4.8
11783,Ground Max,Beauty,74.05,1.3
11784,Everything Plus,Toys,410.21,4.3
11785,Exist Max,Electronics,100.27,4.2
11786,Easy Max,Electronics,239.98,4.8
11787,Hope Plus,Clothing,344.15,4.5
11788,Base Pro,Toys,473.27,4.7
11789,About Pro,Beauty,445.07,3.1
11790,Vote Plus,Sports,44.14,1.7
11791,Pm Lite,Beauty,15.25,2.2
11792,Others Max,Electronics,201.91,2.3
11793,Sport Plus,Home,67.8,1.4
11794,Special Plus,Electronics,352.67,3.1
11795,Look Pro,Beauty,267.75,1.4
11796,Quite Plus,Home,450.65,4.9
11797,Gun Lite,Clothing,47.2,1.6
11798,Outside Plus,Home,104.98,3.6
11799,Arrive Pro,Electronics,11.19,4.1
11800,Generation Plus,Beauty,208.15,3.6
11801,Tax Lite,Home,496.09,4.3
11802,Development Pro,Books,238.97,1.9
11803,While Lite,Home,276.88,2.3
11804,House Plus,Books,488.62,2.4
11805,Human Lite,Home,224.91,2.5
11806,Close Plus,Sports,243.78,4.0
11807,Here Lite,Electronics,197.07,4.6
11808,Catch Pro,Clothing,363.95,4.9
11809,Opportunity Max,Sports,242.81,4.3
11810,Early Pro,Books,339.79,1.1
11811,Memory Lite,Sports,325.01,1.2
11812,Hear Plus,Toys,324.82,1.3
11813,Attorney Pro,Beauty,306.91,2.5
11814,Down Max,Clothing,115.68,3.6
11815,Character Plus,Home,79.72,3.9
11816,Move Plus,Electronics,352.5,2.4
11817,Spring Lite,Sports,343.94,4.4
11818,Court Max,Toys,390.0,4.1
11819,Country Pro,Home,67.22,4.0
11820,Sell Pro,Home,96.67,3.9
11821,Politics Pro,Books,361.22,3.9
11822,Society Plus,Electronics,332.51,4.2
11823,Star Max,Electronics,485.34,3.3
11824,Investment Pro,Books,471.12,3.6
11825,Effort Max,Books,465.87,2.1
11826,Site Max,Home,128.59,2.7
11827,Stock Pro,Sports,498.14,3.1
11828,Congress Plus,Beauty,316.35,4.0
11829,Such Max,Books,246.18,2.2
11830,Happen Lite,Electronics,353.4,2.9
11831,Middle Max,Electronics,401.37,3.0
11832,Employee Lite,Clothing,15.19,2.6
11833,Pay Plus,Books,69.59,3.6
11834,South Max,Home,266.49,3.9
11835,Paper Plus,Electronics,304.0,4.8
11836,Week Max,Beauty,425.03,1.4
11837,Gas Max,Beauty,356.23,1.2
11838,Deal Lite,Books,136.08,4.2
11839,Guess Plus,Clothing,221.85,4.6
11840,Style Max,Electronics,431.47,1.7
11841,Continue Pro,Clothing,336.85,4.8
11842,Music Plus,Home,491.49,1.9
11843,Music Pro,Books,399.74,3.5
11844,Be Lite,Books,460.41,2.9
11845,Measure Lite,Sports,95.14,4.1
11846,Hundred Lite,Home,423.18,2.6
11847,Process Lite,Toys,61.84,3.4
11848,Western Pro,Home,188.5,2.8
11849,Medical Max,Books,345.4,1.6
11850,Still Lite,Books,133.97,2.8
11851,Your Lite,Electronics,314.68,2.4
11852,Easy Plus,Books,343.06,3.8
11853,Expert Pro,Home,210.91,2.2
11854,Yard Plus,Beauty,152.57,1.9
11855,Would Max,Electronics,93.51,2.7
11856,Guy Plus,Beauty,387.65,1.8
11857,Plant Lite,Beauty,92.35,4.7
11858,Of Max,Books,184.34,2.1
11859,Store Pro,Home,436.96,3.7
11860,Brother Lite,Toys,127.92,1.4
11861,Development Plus,Sports,415.71,2.2
11862,Really Pro,Toys,134.71,1.4
11863,Stay Pro,Electronics,328.79,2.2
11864,Yes Plus,Toys,115.08,3.6
11865,Lead Pro,Sports,88.86,3.3
11866,Us Max,Toys,160.12,2.0
11867,Imagine Pro,Sports,54.03,2.8
11868,Hear Pro,Clothing,443.89,4.9
11869,Difference Pro,Books,195.66,3.0
11870,Tonight Lite,Clothing,414.65,3.4
11871,Rest Pro,Sports,228.19,2.1
11872,Commercial Lite,Electronics,456.51,1.0
11873,Responsibility Max,Electronics,397.7,4.9
11874,Letter Max,Clothing,285.26,1.2
11875,Its Plus,Books,414.92,3.4
11876,Property Plus,Books,280.14,2.2
11877,Summer Max,Sports,284.7,2.9
11878,Foreign Lite,Books,67.74,2.7
11879,Off Lite,Beauty,229.07,1.5
11880,From Pro,Clothing,122.81,4.5
11881,Product Lite,Home,93.32,2.7
11882,Similar Pro,Beauty,9.03,3.3
11883,Begin Pro,Sports,435.07,4.5
11884,Success Pro,Electronics,351.01,1.0
11885,Produce Lite,Clothing,230.75,1.6
11886,Bit Plus,Toys,264.33,2.9
11887,Order Max,Toys,363.66,4.4
11888,Paper Max,Electronics,454.63,5.0
11889,Unit Pro,Home,39.91,4.9
11890,Their Pro,Toys,214.93,4.0
11891,Movie Max,Clothing,437.18,3.4
11892,Laugh Plus,Sports,198.84,1.5
11893,His Lite,Electronics,177.46,4.9
11894,Lead Pro,Beauty,496.11,1.2
11895,Build Pro,Toys,390.41,4.6
11896,Believe Plus,Sports,71.38,3.7
11897,Trade Lite,Toys,411.65,1.6
11898,Knowledge Plus,Clothing,169.41,4.1
11899,Traditional Max,Books,293.96,3.8
11900,Area Plus,Clothing,281.93,4.1
11901,Possible Plus,Sports,329.23,3.5
11902,On Lite,Beauty,48.78,3.4
11903,Blood Max,Clothing,182.93,4.4
11904,Follow Lite,Home,423.39,1.6
11905,Quality Max,Books,203.0,1.9
11906,Sort Pro,Home,45.41,3.4
11907,Present Lite,Books,480.21,3.2
11908,Beautiful Lite,Clothing,14.18,3.5
11909,Themselves Plus,Electronics,139.58,3.3
11910,Country Pro,Toys,438.25,4.4
11911,Prepare Lite,Electronics,217.16,3.3
11912,Condition Max,Sports,25.86,2.9
11913,Others Pro,Books,167.51,2.1
11914,World Pro,Toys,40.16,4.8
11915,Probably Pro,Home,315.04,3.1
11916,Marriage Lite,Toys,260.46,3.1
11917,Leader Plus,Books,295.52,1.2
11918,Concern Pro,Beauty,435.03,2.7
11919,Listen Plus,Books,368.83,4.4
11920,Campaign Plus,Sports,96.77,1.1
11921,Month Pro,Beauty,320.68,1.1
11922,Two Plus,Toys,15.23,3.3
11923,According Plus,Books,432.71,4.9
11924,Those Lite,Home,164.15,1.6
11925,Own Max,Books,175.2,4.3
11926,Should Lite,Toys,319.97,3.0
11927,Why Lite,Home,409.89,3.9
11928,Have Pro,Electronics,173.03,3.6
11929,Article Pro,Clothing,391.3,2.5
11930,House Max,Books,353.34,2.2
11931,Woman Lite,Toys,244.33,1.1
11932,Important Max,Books,62.46,3.8
11933,Nor Plus,Sports,226.99,1.6
11934,Six Lite,Toys,215.36,3.5
11935,Paper Lite,Toys,481.08,3.8
11936,Standard Max,Toys,147.2,2.9
11937,Decade Lite,Home,196.24,4.8
11938,Rock Pro,Sports,268.06,2.3
11939,Economic Max,Sports,270.62,1.1
11940,Along Pro,Toys,393.28,1.2
11941,Goal Plus,Clothing,137.18,2.8
11942,Really Pro,Beauty,12.11,2.1
11943,Hair Max,Electronics,340.59,1.6
11944,Lead Pro,Books,391.59,3.3
11945,Dinner Lite,Home,128.35,4.9
11946,Mind Plus,Beauty,388.44,4.0
11947,Space Plus,Home,175.39,2.8
11948,Manager Lite,Books,73.7,3.0
11949,Really Lite,Home,439.02,2.4
11950,Heavy Plus,Toys,195.34,4.9
11951,Practice Plus,Beauty,88.06,2.6
11952,Have Plus,Electronics,115.96,1.2
11953,Future Max,Books,179.41,2.6
11954,Those Lite,Books,425.01,2.0
11955,Have Plus,Beauty,257.31,1.5
11956,Population Lite,Sports,315.21,3.0
11957,Sound Lite,Home,8.0,4.3
11958,Coach Lite,Books,22.44,3.7
11959,Him Plus,Clothing,383.75,2.9
11960,Second Plus,Beauty,455.21,3.6
11961,Mother Pro,Beauty,56.7,2.6
11962,Anything Pro,Clothing,269.73,2.8
11963,Left Lite,Sports,310.34,2.3
11964,Now Lite,Clothing,93.19,3.1
11965,Break Pro,Sports,99.52,4.5
11966,Since Max,Books,42.9,3.7
11967,Near Plus,Toys,481.08,2.8
11968,Store Pro,Electronics,262.3,4.4
11969,New Plus,Home,350.08,2.8
11970,Impact Max,Home,30.54,2.1
11971,Item Pro,Toys,298.6,2.3
11972,Box Max,Home,54.18,2.0
11973,Would Plus,Beauty,385.98,2.9
11974,Yard Max,Sports,156.35,2.9
11975,Test Max,Sports,255.29,1.3
11976,Successful Pro,Sports,461.65,3.7
11977,Film Plus,Home,157.03,3.9
11978,Stage Pro,Beauty,149.99,1.3
11979,Young Plus,Sports,162.44,3.9
11980,Vote Plus,Toys,284.37,1.1
11981,Short Pro,Toys,164.04,3.7
11982,Near Max,Home,14.82,2.3
11983,Keep Plus,Books,35.75,4.6
11984,Have Lite,Books,312.48,3.2
11985,Rather Plus,Home,288.75,2.5
11986,Rule Pro,Sports,89.43,3.1
11987,Present Max,Electronics,250.52,2.0
11988,Especially Max,Electronics,391.74,3.8
11989,Close Max,Books,292.85,2.2
11990,Wish Max,Sports,121.79,4.0
11991,Opportunity Lite,Books,293.59,1.7
11992,Condition Max,Toys,188.04,3.1
11993,Think Max,Books,177.03,4.3
11994,National Pro,Electronics,384.1,5.0
11995,Room Plus,Books,386.87,2.3
11996,Moment Lite,Beauty,67.15,4.3
11997,Bag Max,Clothing,250.43,1.2
11998,Media Max,Electronics,235.01,3.5
11999,Whatever Pro,Clothing,264.71,1.3
12000,Beautiful Plus,Electronics,391.68,4.4
12001,Above Plus,Clothing,416.06,2.1
12002,Trouble Max,Books,341.46,1.0
12003,Will Plus,Clothing,126.59,2.5
12004,Deep Lite,Electronics,356.62,3.6
12005,Left Plus,Electronics,406.71,2.3
12006,Resource Pro,Books,361.94,4.5
12007,Likely Lite,Sports,321.72,3.9
12008,Whatever Lite,Toys,436.88,2.9
12009,Star Max,Sports,193.76,3.0
12010,People Pro,Books,366.46,4.2
12011,Call Lite,Beauty,185.01,2.6
12012,Quite Max,Toys,362.6,2.0
12013,Force Lite,Sports,237.94,4.5
12014,While Lite,Electronics,446.33,4.7
12015,Any Lite,Toys,407.57,1.9
12016,Loss Plus,Electronics,480.79,5.0
12017,Receive Pro,Electronics,136.84,3.6
12018,Color Max,Home,185.08,3.5
12019,But Max,Books,30.49,3.0
12020,Top Lite,Home,283.39,4.6
12021,Between Max,Clothing,170.56,4.8
12022,Activity Plus,Clothing,257.01,3.4
12023,Else Pro,Beauty,386.22,3.2
12024,Interesting Max,Beauty,284.1,2.8
12025,Before Plus,Beauty,282.47,1.2
12026,Marriage Lite,Sports,182.99,3.8
12027,Fish Max,Toys,432.44,1.8
12028,Charge Pro,Home,313.76,3.9
12029,Number Max,Home,316.68,1.0
12030,Education Lite,Electronics,155.47,2.8
12031,Film Lite,Electronics,55.78,4.2
12032,Blood Pro,Books,209.13,4.4
12033,Mind Lite,Toys,165.0,3.4
12034,Letter Pro,Sports,201.87,3.1
12035,Edge Plus,Toys,297.42,4.5
12036,Plan Max,Clothing,104.97,2.2
12037,Them Pro,Books,123.91,1.2
12038,Or Max,Sports,36.72,1.4
12039,Technology Pro,Toys,217.65,3.3
12040,Believe Pro,Sports,424.63,2.5
12041,Exist Max,Books,297.91,4.0
12042,Discuss Pro,Toys,154.1,3.9
12043,Space Pro,Toys,81.22,2.6
12044,While Max,Toys,76.48,1.6
12045,Through Plus,Sports,428.84,4.9
12046,Third Pro,Books,5.98,4.1
12047,Deep Lite,Books,152.48,1.6
12048,Change Max,Clothing,147.19,1.1
12049,Recently Max,Sports,70.09,3.8
12050,Ability Pro,Electronics,52.77,1.5
12051,Health Max,Beauty,331.35,1.6
12052,House Max,Books,35.38,3.3
12053,Network Plus,Beauty,52.46,4.7
12054,However Lite,Clothing,380.67,3.4
12055,Top Plus,Electronics,319.93,2.9
12056,Season Plus,Clothing,296.25,4.6
12057,Bill Lite,Home,368.95,4.2
12058,Bed Lite,Electronics,450.31,3.1
12059,Chair Plus,Home,292.11,2.5
12060,Worker Plus,Electronics,453.03,1.0
12061,Face Max,Electronics,322.76,1.2
12062,Task Pro,Home,126.76,4.7
12063,Admit Plus,Electronics,68.79,4.8
12064,Standard Pro,Sports,484.96,2.7
12065,Market Max,Home,39.09,4.0
12066,Increase Max,Home,97.57,1.6
12067,Difficult Lite,Toys,301.12,3.2
12068,Either Plus,Sports,227.98,2.8
12069,Career Max,Sports,153.86,4.8
12070,Upon Max,Electronics,143.28,1.7
12071,Tax Max,Clothing,97.11,1.6
12072,Another Max,Clothing,263.41,4.1
12073,Claim Max,Beauty,469.71,2.3
12074,Become Max,Clothing,172.24,5.0
12075,Everybody Plus,Clothing,245.25,1.1
12076,Choose Lite,Toys,426.48,4.5
12077,Field Pro,Books,153.15,1.7
12078,Scene Lite,Clothing,96.83,4.9
12079,Real Lite,Toys,187.99,2.8
12080,News Pro,Beauty,334.34,3.6
12081,Talk Max,Beauty,354.58,4.6
12082,Political Lite,Electronics,143.37,4.6
12083,Program Max,Clothing,323.15,2.8
12084,Appear Pro,Books,461.96,4.4
12085,Market Max,Clothing,359.26,2.8
12086,Everything Lite,Toys,313.95,3.9
12087,Type Pro,Books,124.94,1.1
12088,None Lite,Books,282.89,2.4
12089,Cup Lite,Electronics,256.84,5.0
12090,Future Lite,Toys,455.02,1.5
12091,Why Max,Sports,350.58,1.8
12092,Couple Pro,Home,7.22,2.7
12093,Surface Pro,Beauty,220.69,4.3
12094,Appear Lite,Home,342.23,2.1
12095,Memory Lite,Clothing,372.86,1.4
12096,Remain Max,Sports,186.53,3.6
12097,Standard Lite,Electronics,280.22,4.1
12098,At Max,Sports,420.0,2.8
12099,Military Pro,Sports,90.49,4.3
12100,Certain Lite,Toys,401.87,3.7
12101,First Lite,Sports,56.14,1.4
12102,After Pro,Toys,437.75,2.4
12103,Staff Plus,Clothing,328.41,4.9
12104,Heart Max,Home,331.56,2.8
12105,Hotel Pro,Toys,325.44,3.3
