order_id,customer_id,product_id,quantity,discount,order_date
56389,7991,513,5,0.01,2023-10-27
56390,5295,12627,2,0.08,2024-10-22
56391,7032,6419,3,0.26,2024-11-10
56392,7219,4149,2,0.24,2024-03-20
56393,7346,6665,2,0.1,2024-01-15
56394,7478,11117,2,0.18,2024-02-03
56395,916,8419,4,0.12,2024-12-24
56396,4928,11604,5,0.2,2024-03-14
56397,7304,10321,2,0.03,2023-09-17
56398,1919,256,1,0.24,2025-03-19
56399,3673,4780,5,0.17,2024-11-16
56400,6920,16590,2,0.12,2023-10-17
56401,7727,833,3,0.04,2024-07-13
56402,5850,1122,4,0.08,2024-12-24
56403,1633,18345,3,0.13,2023-09-02
56404,7062,17339,4,0.28,2023-12-06
56405,1672,11728,1,0.06,2025-06-30
56406,7881,18599,3,0.06,2024-08-09
56407,6040,8097,2,0.15,2023-09-21
56408,6217,2243,2,0.27,2024-07-05
56409,5429,2039,3,0.0,2024-04-03
56410,8287,4194,2,0.1,2024-04-04
56411,2180,17705,4,0.26,2024-08-18
56412,6377,10077,5,0.19,2024-12-07
56413,6276,8926,4,0.05,2024-02-05
56414,3469,6767,4,0.21,2024-11-15
56415,5343,6235,5,0.07,2023-10-20
56416,3886,7834,1,0.24,2023-11-20
56417,6289,16939,5,0.12,2024-09-22
56418,4070,19217,3,0.16,2025-03-22
56419,7110,2047,3,0.26,2024-06-05
56420,4439,5031,5,0.0,2024-04-01
56421,4752,16221,5,0.01,2024-11-15
56422,1941,7316,2,0.01,2025-02-26
56423,7787,19790,5,0.22,2024-12-19
56424,6202,4944,4,0.27,2025-04-09
56425,2231,8476,4,0.26,2025-02-22
56426,2611,11373,2,0.08,2024-09-15
56427,888,3126,5,0.12,2024-12-15
56428,9814,19040,3,0.02,2024-06-16
56429,4339,19850,3,0.09,2025-07-24
56430,6057,16793,1,0.21,2024-02-19
56431,6754,2371,2,0.12,2023-09-16
56432,5582,18585,2,0.18,2023-09-11
56433,2123,14013,4,0.01,2024-02-23
56434,1858,125,4,0.29,2024-11-11
56435,3209,6646,2,0.24,2024-01-25
56436,3927,1760,4,0.19,2025-03-23
56437,4261,2347,5,0.2,2025-05-12
56438,5824,13748,2,0.07,2023-12-27
56439,5369,13147,2,0.29,2023-12-27
56440,3381,690,1,0.17,2025-06-30
56441,9271,6209,2,0.0,2025-07-30
56442,8525,11150,5,0.15,2024-04-29
56443,2983,19806,2,0.04,2025-07-30
56444,2264,14471,5,0.21,2024-04-20
56445,5408,8774,1,0.06,2024-10-16
56446,6027,4961,3,0.24,2025-07-07
56447,5098,3364,4,0.06,2024-05-08
56448,8603,19464,2,0.28,2024-02-14
56449,8244,16519,5,0.04,2023-10-18
56450,7457,11206,5,0.01,2025-04-03
56451,9954,11130,4,0.11,2025-08-20
56452,6714,228,2,0.23,2023-12-30
56453,7227,12734,4,0.1,2024-10-03
56454,5385,14908,3,0.06,2024-05-16
56455,5021,19213,5,0.21,2024-10-24
56456,1928,13247,3,0.25,2023-08-29
56457,2534,19572,1,0.03,2025-04-30
56458,1196,1650,3,0.01,2024-10-16
56459,7221,10728,4,0.12,2024-06-13
56460,477,120,5,0.02,2025-01-24
56461,8856,9853,5,0.17,2024-01-20
56462,4798,4876,1,0.26,2024-08-10
56463,466,3087,1,0.02,2025-05-28
56464,9677,13180,3,0.29,2025-04-22
56465,4927,949,1,0.26,2025-06-05
56466,9441,19017,5,0.18,2024-07-27
56467,7154,4908,2,0.03,2025-02-15
56468,7521,14453,1,0.28,2025-04-06
56469,4729,2914,2,0.16,2024-04-21
56470,2293,16908,5,0.17,2025-03-18
56471,426,4413,5,0.1,2024-11-26
56472,7079,10886,1,0.01,2024-01-14
56473,9530,16045,3,0.21,2024-07-21
56474,4101,7952,4,0.29,2024-06-09
56475,7262,18228,3,0.18,2024-12-19
56476,4102,4156,3,0.22,2025-05-11
56477,2887,15038,2,0.29,2024-11-09
56478,3664,13251,3,0.07,2023-09-30
56479,8252,7944,1,0.17,2024-08-12
56480,1409,10612,3,0.11,2024-11-05
56481,5360,14045,5,0.23,2024-08-16
56482,5880,18873,2,0.14,2024-08-13
56483,7010,14523,5,0.09,2025-02-19
56484,7804,3019,5,0.09,2023-10-03
56485,8054,1500,1,0.27,2024-10-06
56486,8477,9060,1,0.18,2023-12-21
56487,9354,8520,3,0.03,2024-11-26
56488,1244,3563,2,0.26,2024-03-20
56489,9577,17721,5,0.21,2024-01-05
56490,896,15964,5,0.21,2024-07-29
56491,9281,5899,5,0.02,2025-03-10
56492,6181,3274,5,0.13,2023-12-13
56493,7750,8387,2,0.23,2024-07-23
56494,1669,5697,4,0.01,2024-04-11
56495,4318,8754,5,0.29,2024-11-20
56496,4461,10738,5,0.19,2024-04-29
56497,3267,7138,2,0.21,2025-01-09
56498,203,11549,2,0.06,2024-10-10
56499,536,2689,2,0.24,2023-10-11
56500,5806,16342,1,0.18,2023-11-12
56501,1097,10586,1,0.27,2025-08-10
56502,6336,1066,3,0.19,2024-06-27
56503,2299,7474,3,0.06,2025-06-29
56504,986,12761,3,0.14,2023-08-29
56505,8030,2862,2,0.06,2025-03-25
56506,7747,1573,5,0.23,2024-07-17
56507,6922,13597,1,0.11,2024-05-03
56508,5472,16936,4,0.03,2023-11-18
56509,8822,13043,3,0.08,2025-02-07
56510,2088,11061,1,0.27,2024-11-18
56511,3858,602,4,0.21,2025-01-07
56512,9735,9730,5,0.06,2024-04-22
56513,1166,12749,3,0.23,2025-01-18
56514,514,4473,3,0.06,2024-11-16
56515,2741,4454,1,0.28,2025-03-16
56516,1790,15134,4,0.12,2023-12-19
56517,9317,18353,1,0.29,2025-07-18
56518,7442,10450,1,0.28,2024-03-12
56519,1786,15318,1,0.13,2025-06-19
56520,5778,16734,5,0.26,2024-10-31
56521,108,15316,3,0.3,2025-08-05
56522,6928,10104,1,0.15,2023-12-07
56523,6723,9422,5,0.08,2023-11-25
56524,9844,11645,4,0.1,2024-12-20
56525,1559,19799,4,0.02,2023-11-08
56526,6173,10874,2,0.09,2025-02-27
56527,9767,18722,4,0.25,2025-01-11
56528,653,4711,5,0.19,2025-07-09
56529,5944,938,1,0.22,2024-03-06
56530,4679,12391,5,0.24,2023-09-11
56531,1371,6729,5,0.1,2024-12-28
56532,1950,62,3,0.11,2024-05-26
56533,8901,16778,3,0.29,2024-08-13
56534,2999,6829,2,0.12,2023-11-06
56535,9139,2218,3,0.15,2025-08-03
56536,4970,1039,4,0.29,2025-06-13
56537,7406,5098,4,0.06,2025-04-09
56538,9172,11890,4,0.14,2023-11-21
56539,3201,2669,5,0.17,2024-05-18
56540,5396,6084,1,0.2,2025-08-14
56541,6929,219,1,0.28,2025-01-25
56542,8692,19832,4,0.23,2025-03-26
56543,7655,4011,5,0.25,2024-07-31
56544,8461,8533,2,0.09,2025-07-16
56545,3876,11022,1,0.04,2024-01-10
56546,2931,11032,1,0.29,2024-01-26
56547,9931,17734,2,0.26,2024-07-30
56548,4411,19613,4,0.1,2023-11-08
56549,5394,12099,1,0.02,2024-03-20
56550,2270,19260,3,0.3,2025-05-16
56551,2689,19752,3,0.29,2024-01-12
56552,6058,9623,1,0.02,2025-06-11
56553,8848,17435,4,0.09,2024-11-17
56554,8510,4016,4,0.07,2024-04-10
56555,2718,14856,2,0.05,2023-12-20
56556,3912,798,5,0.08,2024-12-13
56557,8699,12045,1,0.2,2023-12-27
56558,9323,19652,1,0.28,2023-09-09
56559,4122,11110,5,0.27,2024-12-25
56560,1920,2863,2,0.29,2024-11-03
56561,3830,3832,2,0.3,2024-01-01
56562,2134,11953,2,0.22,2023-09-05
56563,4985,4051,4,0.08,2025-03-18
56564,9150,19331,1,0.22,2023-11-27
56565,1479,9944,4,0.12,2025-08-08
56566,8656,16134,3,0.0,2024-07-26
56567,3555,8248,2,0.16,2025-01-08
56568,9656,4800,4,0.1,2025-07-26
56569,9314,9359,2,0.17,2023-10-17
56570,1367,19243,5,0.2,2025-03-17
56571,6900,12591,4,0.03,2023-09-03
56572,42,4426,2,0.15,2025-02-19
56573,1307,850,2,0.04,2023-09-23
56574,4059,2543,2,0.03,2023-10-21
56575,8851,14995,2,0.16,2024-07-31
56576,1721,3427,2,0.1,2025-04-05
56577,9647,9323,2,0.07,2025-05-27
56578,3509,19653,4,0.05,2024-08-14
56579,7845,10184,2,0.21,2024-02-09
56580,4899,11847,5,0.18,2025-07-09
56581,7795,8323,4,0.1,2024-07-08
56582,9444,7100,1,0.03,2024-10-01
56583,7241,7851,3,0.14,2025-02-01
56584,8533,12638,1,0.17,2023-11-20
56585,6672,9091,2,0.04,2025-01-26
56586,3776,9559,2,0.13,2025-02-11
56587,9599,13171,1,0.12,2023-09-01
56588,4128,14390,2,0.23,2024-07-06
56589,7128,14125,1,0.15,2024-02-24
56590,475,2091,1,0.18,2024-06-15
56591,4470,12108,2,0.02,2024-10-07
56592,3995,4683,3,0.1,2024-02-19
56593,1929,9616,3,0.29,2024-09-08
56594,1857,13464,3,0.11,2024-05-12
56595,954,4120,1,0.01,2025-06-17
56596,1889,19283,4,0.06,2023-09-16
56597,887,18806,2,0.15,2024-07-25
56598,7751,13431,3,0.2,2024-10-07
56599,3673,6863,3,0.0,2024-09-15
56600,3035,4234,3,0.1,2024-03-21
56601,3844,12011,2,0.19,2025-01-26
56602,3879,19460,5,0.24,2025-05-01
56603,4999,4949,4,0.28,2023-08-28
56604,4613,12316,5,0.28,2025-07-29
56605,3963,3897,5,0.09,2023-12-18
56606,9998,18620,2,0.11,2025-06-07
56607,2945,2342,3,0.17,2024-10-12
56608,6572,3652,5,0.29,2024-10-27
56609,6232,13196,4,0.22,2025-07-23
56610,1898,8582,2,0.15,2023-11-22
56611,1936,7603,1,0.28,2024-10-27
56612,6239,19995,5,0.13,2024-01-22
56613,7982,13110,4,0.01,2024-01-27
56614,2753,4332,2,0.14,2024-08-16
56615,1303,11299,4,0.06,2024-07-18
56616,1232,11303,2,0.29,2024-12-21
56617,564,17129,3,0.01,2023-10-04
56618,2130,485,5,0.24,2025-03-21
56619,6278,15423,4,0.04,2023-11-06
56620,4018,2674,2,0.18,2024-07-15
56621,3075,5317,1,0.18,2023-11-29
56622,5528,19736,1,0.05,2024-10-01
56623,3591,8506,3,0.11,2024-06-30
56624,8696,14698,4,0.23,2024-01-09
56625,9108,7595,4,0.2,2024-11-16
56626,6007,13249,1,0.13,2023-09-23
56627,7486,2614,5,0.14,2023-09-09
56628,6540,18711,2,0.16,2024-01-14
56629,2487,4258,5,0.16,2025-04-07
56630,1772,16104,4,0.17,2025-06-22
56631,2629,305,1,0.05,2025-01-30
56632,1934,1988,5,0.2,2024-07-02
56633,5146,6822,3,0.29,2025-06-13
56634,630,4309,4,0.2,2025-08-18
56635,3083,1172,3,0.04,2023-09-02
56636,2197,417,2,0.08,2024-07-19
56637,6947,11263,5,0.11,2024-03-05
56638,9380,7206,4,0.21,2024-07-25
56639,2468,12083,4,0.03,2024-08-16
56640,6969,13151,2,0.06,2025-02-09
56641,3386,9024,4,0.17,2024-04-21
56642,67,9553,2,0.27,2024-08-21
56643,8541,15077,3,0.01,2023-11-01
56644,5000,15734,2,0.25,2025-05-05
56645,6620,7363,4,0.08,2025-03-05
56646,9802,18402,1,0.01,2024-12-24
56647,681,17815,4,0.18,2023-11-13
56648,5666,17703,2,0.29,2024-05-22
56649,5833,18005,5,0.02,2024-05-12
56650,6923,18439,2,0.3,2025-01-30
56651,4340,19906,2,0.09,2024-01-04
56652,177,5572,3,0.25,2024-08-17
56653,4268,11900,2,0.17,2025-02-08
56654,5758,18206,3,0.01,2024-09-30
56655,8315,14719,1,0.05,2024-11-13
56656,6515,15067,5,0.13,2025-01-20
56657,138,13070,4,0.11,2024-11-09
56658,5810,6771,1,0.14,2025-05-31
56659,8873,13068,3,0.12,2024-01-22
56660,1711,11174,4,0.02,2024-08-09
56661,580,9414,1,0.21,2025-08-14
56662,6583,18277,2,0.07,2024-05-01
56663,7166,11637,1,0.1,2024-11-22
56664,921,11352,3,0.16,2025-06-18
56665,3800,15014,1,0.01,2024-05-24
56666,4361,3498,2,0.27,2025-01-05
56667,6179,3407,4,0.05,2024-09-05
56668,1944,4622,5,0.09,2025-03-04
56669,8275,3799,1,0.16,2025-04-01
56670,9167,19242,5,0.2,2023-09-06
56671,8227,5228,4,0.08,2024-05-21
56672,3223,19517,2,0.02,2024-11-21
56673,733,16051,1,0.17,2024-12-30
56674,9983,13104,4,0.3,2024-01-25
56675,8024,999,5,0.21,2024-12-22
56676,2314,2753,4,0.0,2025-06-18
56677,6423,8718,3,0.13,2024-12-11
56678,8906,965,1,0.13,2025-07-12
56679,7585,15755,1,0.1,2024-05-04
56680,3022,11491,2,0.19,2023-11-03
56681,165,9797,3,0.12,2023-12-25
56682,4650,5539,3,0.06,2025-05-20
56683,7617,3577,2,0.13,2023-11-09
56684,2412,150,5,0.19,2024-07-09
56685,2394,7100,5,0.16,2025-07-25
56686,4885,3804,4,0.02,2025-02-21
56687,7593,3967,2,0.08,2024-03-03
56688,218,7337,4,0.09,2023-10-12
56689,9056,17244,1,0.06,2023-11-30
56690,9976,7834,1,0.23,2025-04-17
56691,4733,16012,4,0.07,2025-01-17
56692,6385,14718,1,0.29,2025-05-11
56693,2593,6857,4,0.01,2025-05-08
56694,3580,13304,1,0.29,2024-12-29
56695,5934,12898,3,0.17,2024-11-02
56696,184,18041,3,0.1,2024-01-09
56697,2755,14112,2,0.28,2024-08-23
56698,322,3180,1,0.11,2024-01-19
56699,268,18306,3,0.23,2025-08-15
56700,1450,16193,5,0.25,2024-06-10
56701,8139,4950,1,0.24,2024-01-01
56702,2029,12929,1,0.19,2023-10-04
56703,838,12986,2,0.2,2024-12-13
56704,2385,10918,1,0.04,2024-09-10
56705,2133,12866,3,0.11,2025-08-04
56706,2680,2014,1,0.26,2024-11-29
56707,3927,13543,4,0.16,2024-02-03
56708,9822,10679,2,0.3,2025-03-03
56709,7908,1557,2,0.23,2025-02-25
56710,4253,15003,5,0.16,2024-11-11
56711,2716,1374,3,0.1,2025-05-11
56712,9398,16822,2,0.1,2023-12-21
56713,4319,778,4,0.25,2024-08-14
56714,9798,4201,4,0.01,2023-12-07
56715,2008,1739,3,0.1,2023-09-07
56716,5831,19933,4,0.16,2024-01-06
56717,7119,2087,3,0.15,2023-12-02
56718,7983,4302,1,0.07,2023-12-05
56719,4402,16135,5,0.2,2025-03-08
56720,8871,6000,5,0.28,2024-06-09
56721,417,5616,3,0.1,2024-04-28
56722,613,13635,5,0.26,2024-07-11
56723,6222,13429,1,0.22,2024-08-16
56724,8490,6783,2,0.19,2024-10-06
56725,2637,5105,2,0.06,2024-07-07
56726,9689,16016,3,0.01,2024-09-27
56727,7651,8819,5,0.24,2024-05-08
56728,9011,634,2,0.17,2023-11-17
56729,3260,14171,1,0.25,2023-10-02
56730,6408,4842,2,0.04,2025-08-12
56731,7495,9726,4,0.25,2025-02-19
56732,7801,2113,4,0.22,2025-06-16
56733,2887,9591,2,0.27,2024-06-30
56734,4514,2037,4,0.24,2024-05-16
56735,5013,19079,5,0.13,2024-04-24
56736,9125,14849,1,0.17,2024-02-08
56737,9566,1758,4,0.28,2024-04-05
56738,1066,16566,4,0.26,2025-01-19
56739,3980,14502,5,0.06,2024-08-07
56740,4989,4394,3,0.13,2025-05-22
56741,3038,15031,1,0.16,2024-07-01
56742,2043,2848,5,0.29,2025-01-14
56743,3422,5986,1,0.16,2025-04-02
56744,7236,1707,2,0.21,2025-03-26
56745,9657,638,5,0.25,2024-02-15
56746,2145,4357,2,0.23,2023-11-20
56747,5968,17684,5,0.23,2024-08-29
56748,913,7518,4,0.29,2023-09-18
56749,4904,801,1,0.07,2024-10-01
56750,1202,496,2,0.2,2025-01-14
56751,811,16112,1,0.11,2024-11-15
56752,2447,15224,4,0.28,2024-02-22
56753,6133,6265,5,0.28,2025-08-08
56754,4428,3403,2,0.25,2025-05-07
56755,3164,5568,5,0.28,2024-12-12
56756,6921,2932,5,0.22,2024-08-05
56757,9963,9018,4,0.0,2025-06-04
56758,258,5336,3,0.12,2024-01-26
56759,1793,101,5,0.19,2024-07-04
56760,7692,18137,1,0.09,2025-03-19
56761,6919,6775,3,0.01,2024-07-24
56762,3217,867,2,0.21,2023-08-27
56763,6695,1446,1,0.16,2024-01-13
56764,1620,5112,2,0.13,2024-02-26
56765,2666,10467,4,0.04,2024-03-07
56766,3631,13969,4,0.11,2024-05-22
56767,6230,5129,1,0.1,2025-03-15
56768,7598,11613,5,0.19,2023-11-07
56769,8864,7038,2,0.02,2024-10-20
56770,812,8777,4,0.27,2024-06-13
56771,2956,14236,5,0.18,2024-11-22
56772,5686,5776,3,0.12,2024-03-25
56773,9307,15773,5,0.07,2024-09-15
56774,3636,370,5,0.17,2024-06-14
56775,339,14806,1,0.25,2025-07-17
56776,6291,5139,1,0.11,2024-07-19
56777,9776,17741,3,0.02,2024-06-06
56778,9314,15235,4,0.25,2024-02-20
56779,2549,16524,5,0.14,2023-12-05
56780,6503,891,2,0.01,2024-09-03
56781,174,389,2,0.02,2024-04-14
56782,1572,5576,4,0.1,2024-08-21
56783,1849,10224,4,0.28,2024-07-18
56784,8142,13302,1,0.03,2024-04-25
56785,4588,4683,4,0.21,2024-02-19
56786,6196,11356,4,0.05,2024-08-23
56787,4911,17435,2,0.12,2024-02-13
56788,6550,12275,1,0.28,2024-01-10
56789,232,6525,3,0.1,2025-05-29
56790,9688,14021,1,0.04,2025-06-23
56791,7604,17043,5,0.28,2025-05-26
56792,8346,15797,5,0.08,2024-06-25
56793,6847,15159,4,0.13,2024-12-29
56794,4497,14802,2,0.03,2024-02-16
56795,707,10398,2,0.21,2025-05-11
56796,43,8099,4,0.27,2024-02-04
56797,1057,12373,5,0.15,2024-05-25
56798,6836,5648,3,0.11,2025-05-05
56799,971,10947,4,0.19,2025-08-11
56800,798,13095,5,0.3,2023-10-16
56801,71,1550,1,0.11,2025-04-16
56802,1631,8859,4,0.21,2024-01-20
56803,2861,4163,1,0.12,2024-09-12
56804,2573,3549,4,0.3,2024-09-22
56805,1736,15005,3,0.15,2025-02-16
56806,6557,1454,1,0.03,2023-11-03
56807,599,15529,1,0.02,2024-05-11
56808,176,18706,2,0.24,2024-02-13
56809,1872,4216,3,0.18,2024-07-11
56810,5802,4240,1,0.3,2025-03-02
56811,7352,3483,5,0.26,2025-04-16
56812,1452,11479,3,0.07,2024-08-30
56813,9517,2813,5,0.27,2024-10-03
56814,7057,8189,1,0.2,2024-12-02
56815,190,3494,3,0.02,2023-09-23
56816,7445,8127,2,0.07,2024-06-18
56817,1255,1074,3,0.09,2024-05-16
56818,7236,9666,2,0.22,2025-06-23
56819,9843,1619,4,0.12,2024-01-07
56820,5983,14827,5,0.15,2023-09-18
56821,258,3742,2,0.03,2024-12-07
56822,979,3542,2,0.07,2024-12-02
56823,1874,9021,1,0.1,2025-02-04
56824,3780,2883,3,0.19,2024-07-08
56825,8958,10767,4,0.12,2023-12-15
56826,2301,4632,4,0.17,2025-06-03
56827,3957,4796,5,0.11,2024-05-11
56828,8323,14531,3,0.16,2024-06-16
56829,1432,13913,5,0.3,2023-09-24
56830,7953,18540,5,0.08,2024-10-17
56831,6693,13802,1,0.13,2025-03-11
56832,6467,12814,5,0.26,2024-01-14
56833,5283,16808,2,0.2,2024-10-15
56834,5564,12536,1,0.17,2024-09-10
56835,1017,18854,2,0.06,2024-01-09
56836,8673,4536,4,0.06,2025-03-19
56837,9457,13475,5,0.21,2025-03-21
56838,8532,2996,3,0.06,2025-04-18
56839,2544,8973,5,0.28,2024-06-12
56840,4357,9979,5,0.03,2024-04-03
56841,5144,16497,5,0.18,2023-12-19
56842,9460,19717,1,0.11,2024-07-27
56843,9986,12676,2,0.14,2024-05-23
56844,7584,13248,3,0.07,2025-07-06
56845,5260,6977,3,0.05,2023-10-20
56846,3991,14493,2,0.21,2023-11-29
56847,1091,17817,4,0.28,2025-07-30
56848,851,2491,4,0.0,2024-06-12
56849,2251,193,5,0.01,2023-10-28
56850,7681,2102,3,0.17,2025-03-07
56851,7464,6828,4,0.13,2025-06-30
56852,3970,18092,3,0.25,2025-05-02
56853,8882,14132,5,0.08,2024-02-10
56854,5978,4717,2,0.28,2024-06-28
56855,4943,5213,4,0.01,2024-06-07
56856,3080,6245,3,0.19,2024-08-10
56857,1096,4069,5,0.09,2023-12-17
56858,7587,11301,4,0.22,2025-06-13
56859,9517,12810,1,0.01,2024-06-03
56860,262,10501,2,0.26,2023-09-15
56861,5593,16595,1,0.16,2024-01-07
56862,5752,17270,5,0.09,2023-12-05
56863,8360,19992,5,0.22,2023-11-19
56864,1736,15459,2,0.02,2025-07-20
56865,4692,11514,4,0.05,2024-02-10
56866,5057,17331,5,0.07,2024-10-14
56867,8952,8421,4,0.17,2023-09-21
56868,2503,7364,4,0.26,2025-05-13
56869,2005,7619,1,0.23,2025-04-13
56870,3531,19029,4,0.06,2024-02-26
56871,1312,9791,4,0.18,2025-05-16
56872,8100,10757,5,0.05,2024-06-19
56873,9638,12113,1,0.22,2024-10-28
56874,5888,3198,1,0.25,2024-12-28
56875,9081,16198,1,0.21,2024-02-16
56876,3737,3137,1,0.0,2025-01-31
56877,9792,19604,1,0.02,2023-12-02
56878,8698,6576,1,0.29,2025-07-10
56879,2472,17778,5,0.0,2024-03-05
56880,7324,16008,4,0.02,2023-10-20
56881,2876,10915,1,0.29,2024-04-19
56882,9845,9627,3,0.14,2025-05-11
56883,5275,8867,5,0.11,2024-12-11
56884,9676,13440,2,0.21,2024-06-25
56885,6695,1989,3,0.21,2023-08-28
56886,8368,14555,2,0.09,2025-07-05
56887,396,16562,4,0.11,2024-05-13
56888,124,11897,4,0.24,2025-06-13
56889,3262,10836,4,0.26,2024-10-04
56890,7328,6085,1,0.08,2023-09-24
56891,4093,16845,4,0.29,2025-03-16
56892,3047,1774,2,0.2,2024-05-09
56893,6603,3435,5,0.23,2024-10-24
56894,9984,3510,2,0.22,2024-02-20
56895,7010,8201,2,0.22,2024-01-27
56896,6408,10673,3,0.29,2023-08-22
56897,2833,13577,2,0.04,2024-09-08
56898,7973,16229,4,0.26,2024-09-24
56899,1379,15014,5,0.1,2024-01-28
56900,3744,11255,5,0.03,2024-04-27
56901,5381,3318,1,0.16,2025-04-09
56902,2936,15173,2,0.25,2023-12-16
56903,4391,7032,1,0.25,2024-10-13
56904,7649,19994,2,0.1,2024-06-16
56905,3984,17796,1,0.1,2024-08-01
56906,6386,9565,1,0.1,2024-07-06
56907,8800,2897,5,0.21,2025-06-14
56908,9698,18667,1,0.27,2025-04-16
56909,3731,925,2,0.16,2024-09-07
56910,374,15899,3,0.06,2025-05-08
56911,2654,3128,2,0.29,2025-04-18
56912,7225,15275,5,0.04,2024-12-16
56913,4623,3819,5,0.06,2024-08-15
56914,5776,5178,3,0.13,2025-08-14
56915,987,9094,4,0.27,2024-07-25
56916,3032,9663,5,0.05,2025-07-05
56917,7978,6687,2,0.24,2024-02-02
56918,6399,13021,3,0.29,2023-10-03
56919,8265,8034,1,0.18,2024-10-26
56920,7307,13402,1,0.03,2023-09-13
56921,4190,18315,1,0.08,2024-05-01
56922,2953,5782,3,0.28,2023-10-28
56923,1733,11451,2,0.28,2024-11-30
56924,4312,2429,4,0.11,2025-07-29
56925,1209,10264,2,0.3,2024-10-30
56926,676,19615,1,0.14,2023-09-16
56927,2844,16040,3,0.11,2024-02-22
56928,1128,11718,5,0.21,2024-01-13
56929,6755,15991,4,0.09,2024-05-23
56930,2144,9780,2,0.08,2023-09-10
56931,7756,16207,4,0.19,2025-03-28
56932,8352,8167,2,0.19,2023-08-27
56933,7080,2096,3,0.02,2024-11-08
56934,7756,2924,2,0.04,2023-11-11
56935,6816,4387,2,0.25,2024-02-17
56936,417,12402,5,0.12,2025-04-06
56937,8465,58,3,0.11,2024-12-29
56938,6845,971,1,0.2,2024-09-29
56939,2381,3815,5,0.05,2024-06-14
56940,7598,4166,4,0.27,2023-12-13
56941,2967,19605,2,0.13,2025-06-24
56942,1537,11491,2,0.15,2023-09-01
56943,5820,10701,3,0.26,2025-05-11
56944,1469,8744,2,0.2,2025-05-01
56945,7539,11005,4,0.27,2024-11-29
56946,8060,10896,1,0.17,2024-04-23
56947,6569,11223,5,0.19,2024-12-11
56948,3198,4169,4,0.15,2025-07-15
56949,3935,14365,3,0.03,2025-02-10
56950,3239,7360,1,0.3,2024-03-02
56951,4176,4170,2,0.02,2023-08-29
56952,6791,4174,3,0.06,2024-02-20
56953,1797,11113,4,0.3,2024-10-08
56954,2119,16874,1,0.0,2024-02-01
56955,827,9524,4,0.03,2025-02-19
56956,9614,1828,5,0.14,2024-04-08
56957,572,8010,1,0.18,2024-05-29
56958,69,16889,4,0.11,2024-09-22
56959,5432,3585,1,0.28,2024-06-02
56960,9032,7904,5,0.11,2024-03-26
56961,4379,15487,4,0.04,2025-03-05
56962,9369,5918,4,0.13,2025-07-12
56963,3465,3753,2,0.03,2024-10-09
56964,4951,15795,4,0.04,2024-11-27
56965,2612,18124,4,0.29,2023-12-04
56966,8340,14829,4,0.0,2024-04-11
56967,3900,9796,5,0.28,2025-05-08
56968,4175,8528,5,0.11,2024-02-19
56969,2932,15720,2,0.03,2025-05-18
56970,5965,4360,5,0.12,2024-07-23
56971,3173,13970,3,0.02,2024-04-10
56972,131,15107,4,0.22,2024-03-20
56973,3758,13413,2,0.16,2025-01-22
56974,3428,388,4,0.05,2024-12-06
56975,6362,565,1,0.01,2024-07-19
56976,3456,2435,3,0.22,2023-09-08
56977,886,569,3,0.12,2024-05-03
56978,5530,7214,1,0.19,2023-09-23
56979,6908,15543,1,0.05,2025-07-27
56980,3745,15014,5,0.2,2024-09-09
56981,9500,13612,5,0.06,2024-04-27
56982,4785,8325,5,0.08,2025-06-22
56983,5969,585,1,0.3,2025-02-12
56984,5112,19101,1,0.19,2023-12-17
56985,2249,7064,4,0.12,2024-01-31
56986,965,17719,1,0.22,2024-06-27
56987,5032,8328,4,0.21,2024-10-26
56988,9671,17215,5,0.23,2025-06-11
56989,4765,19052,2,0.26,2025-07-04
56990,463,14521,2,0.15,2025-04-19
56991,9432,11062,5,0.29,2024-11-24
56992,8693,10182,2,0.0,2023-09-30
56993,3186,8338,1,0.16,2024-06-12
56994,9476,12039,5,0.14,2025-02-04
56995,3298,15451,3,0.23,2024-01-19
56996,4352,6667,1,0.25,2024-07-20
56997,7372,11174,4,0.28,2023-11-27
56998,4935,5930,5,0.2,2024-04-02
56999,8151,19641,1,0.06,2024-11-11
57000,2717,17622,3,0.09,2024-12-15
57001,5438,6552,2,0.06,2024-06-15
57002,5812,13322,1,0.02,2025-02-14
57003,4941,14226,2,0.25,2024-05-20
57004,6744,16957,4,0.17,2024-03-07
57005,6685,14119,5,0.13,2025-04-15
57006,8538,17328,1,0.11,2025-02-26
57007,1955,19084,5,0.13,2023-08-23
57008,3759,10872,1,0.15,2024-03-25
57009,7378,15333,3,0.27,2023-09-26
57010,6393,12483,5,0.26,2024-02-24
57011,305,3942,5,0.03,2025-01-12
57012,9853,18785,3,0.14,2024-01-16
57013,4900,4474,1,0.22,2025-03-12
57014,3411,2812,2,0.04,2025-04-13
57015,9688,4937,2,0.3,2024-07-11
57016,8367,9851,2,0.04,2024-06-26
57017,8377,7966,5,0.13,2024-08-08
57018,3851,4533,5,0.25,2023-12-10
57019,7283,16503,2,0.1,2025-06-26
57020,4692,5593,3,0.08,2024-02-11
57021,7438,1271,4,0.24,2023-09-05
57022,9270,4294,2,0.27,2025-02-17
57023,6999,443,5,0.14,2024-03-20
57024,3726,18699,1,0.13,2025-07-12
57025,6491,7740,3,0.15,2024-02-03
57026,5417,1647,3,0.03,2024-01-05
57027,7451,11803,2,0.16,2024-01-28
57028,6911,15298,2,0.2,2024-02-28
